architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,prng_init,00010c5c,PRNG,13,16,5,3,2,0.041666666666666664,9.23076923076923,5,13,0,0,0,0,120,0.0,0.14509331504265185,0,500,0.14230657518402576,0.06567231454236432,0.09789048811074122,0.009435567355616533,0.001349527665317139,0.069985433144671,False,False,False,False,0,0,56,66,75,118,0.10152284263959391,6.093146449492108,4.042102233787063,0.041666666666666664,71
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,prng_next,00010e4c,PRNG,9,16,9,0,0,0.0547945205479452,8.11111111111111,2,11,0,0,0,0,73,0.0,0.09738979204708756,0,289,0.1508018099481074,0.03938727030751571,0.09204087334303598,0.0054533060668029995,0.004761904761904762,0.05254921567276885,False,False,False,False,0,0,0,26,41,78,0.0859538784067086,5.585936611027526,4.138802546451583,0.1232876712328767,53
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,prng_bytes,00010f80,PRNG,4,7,5,1,2,0.07142857142857142,7.0,2,6,0,0,0,0,28,0.0,0.05953779953346999,0,132,0.15427829221743125,0.014285714285714285,0.10551000212059093,0.0,0.0,0.04525208524775571,False,False,False,False,0,0,40,2,9,30,0.08653846153846154,5.031024873504992,3.9471686063381384,0.17857142857142858,22
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,prng_range,00010ff0,PRNG,1,2,3,0,0,0.1,10.0,1,3,0,0,0,0,10,0.0,0.05405405405405406,0,14,0.2702702702702703,0.05405405405405406,0.21621621621621623,0.0,0.0,0.0,False,False,False,False,0,0,0,2,0,10,0.21621621621621623,4.227567157116927,2.741210195771982,0.3,7
arm,PRNG,clang,o1.elf,prng_ARM_clang_O1.elf,prng_double,00011018,PRNG,1,2,3,0,0,0.14285714285714285,7.0,1,3,0,0,0,0,7,0.0,0.125,0,14,0.28125,0.09375,0.15625,0.0,0.0,0.03125,False,False,False,False,0,0,0,3,1,9,0.15625,4.280394654123194,3.267939938586857,0.42857142857142855,6
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,main,00011040,Non-Crypto,17,48,33,8,2,0.0898876404494382,10.470588235294118,2,18,0,0,0,0,178,0.0,0.06815063404045536,0,610,0.10703377078047717,0.01238272372217241,0.05916273028763238,0.0,0.0012215581419733668,0.05576791031828295,False,False,False,False,0,0,2632,22,60,132,0.07821782178217822,5.860298918347408,4.027047457870106,0.1853932584269663,87
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__aeabi_drsub,00011358,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.2222222222222222,0,5,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False,False,False,0,0,0,1,2,0,0.0,2.584962500721156,2.6416041678685933,1.0,1
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__subdf3,00011360,Non-Crypto,1,1,2,0,0,0.0,1.0,1,2,0,0,0,0,1,0.0,0.25,0,5,0.0,0.0,0.0,0.125,0.0,0.125,False,False,False,False,0,0,0,1,2,0,0.0,2.0,2.4056390622295662,2.0,0
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__aeabi_dadd,00011364,Non-Crypto,41,51,12,0,0,0.0891089108910891,4.926829268292683,9,41,0,0,0,0,202,0.0,0.13075052776850327,0,1243,0.08659385213762083,0.05736130174431688,0.021013990645294824,0.014132107136153614,0.0,0.05925711888803277,False,False,False,False,0,0,0,135,127,161,0.02280701754385965,6.068850753855016,4.095177492876991,0.0594059405940594,174
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__aeabi_ui2d,000115dc,Non-Crypto,2,2,2,0,0,0.0,5.0,1,3,0,0,0,0,10,0.0,0.08705357142857142,0,39,0.0625,0.047619047619047616,0.046875,0.023809523809523808,0.0,0.015625,False,False,False,False,0,0,0,3,2,4,0.05660377358490566,4.164735178725505,3.3879922788228862,0.2,9
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__floatsidf,000115fc,Non-Crypto,2,2,2,0,0,0.0,6.0,1,3,0,0,0,0,12,0.0,0.10551948051948051,0,51,0.056818181818181816,0.058982683982683984,0.03409090909090909,0.023809523809523808,0.0,0.022727272727272728,False,False,False,False,0,0,0,4,3,5,0.046153846153846156,4.454822399946606,3.5659420012032275,0.16666666666666666,11
arm,Non-Crypto,clang,o1.elf,prng_ARM_clang_O1.elf,__extendsfdf2,00011620,Non-Crypto,4,4,2,0,0,0.0,5.25,1,5,0,0,0,0,21,0.0,0.21541305916305917,0,115,0.03530844155844155,0.11002886002886003,0.026785714285714284,0.01494107744107744,0.0,0.09044312169312169,False,False,False,False,0,0,0,21,20,6,0.018633540372670808,4.678018218337485,3.80616797886733,0.09523809523809523,20
